DroneID,Record,Citizen,Message,PeaceScore,Country,City,Latitude,Longitude,Battery,Alert
8,USA-10141,Vevay Melleta,Aliquam aliquam quaerat voluptatem eius etincidunt quaerat est.,8,United States,Ware,42.2806,-72.2843,6,0
2,USA-5394,Codie Beebe,Consectetur non ipsum velit dolor.,6,United States,Belle Plaine,44.6188,-93.7643,5,0
8,USA-16872,Brianna Hollingsworth,Est aliquam numquam eius dolorem tempora dolore ut.,5,United States,Williams,39.1498,-122.1389,93,0
4,DEU-16987,Dominga Maxi,Ipsum etincidunt quaerat dolor consectetur.,6,Germany,Kremmen,52.7667,13.0331,71,0
4,USA-7727,Harrietta Pyle,Amet porro dolor amet aliquam.,4,United States,Ludington,43.9573,-86.4434,17,1
7,FIN-12419,Mara Taam,Dolore ut non sit ut modi labore.,7,Finland,Forssa,60.8167,23.6167,18,0
8,SWE-6583,Berget Trey,Ut quaerat ut etincidunt.,5,Sweden,Falun,60.613,15.647,18,0
2,USA-13360,Mariann Hamil,Non sit non est labore sit est consectetur.,6,United States,Snohomish,47.9276,-122.0968,7,0
1,DEU-15442,Dacia Ciapas,Aliquam modi labore sit est.,7,Germany,Gronau,52.2125,7.0417,95,0
6,USA-16092,Perry Corabella,Quaerat velit amet velit sed est labore.,5,United States,Pennsville,39.6266,-75.5089,84,0
8,USA-18407,Ileana Allina,Ut numquam voluptatem consectetur tempora.,9,United States,Morris,40.796,-74.4945,12,0
8,DEU-18341,Clementine Syd,Est dolorem numquam modi non velit etincidunt est.,5,Germany,Rudolstadt,50.7169,11.3275,35,0
4,USA-1490,Codie Liva,Consectetur sit aliquam etincidunt.,6,United States,Jacksonville,34.7288,-77.3941,78,0
1,PRT-4776,Minne Oriana,Quaerat eius labore sed labore sit.,7,Portugal,Vila Nova de Gaia,41.1333,-8.6167,55,0
3,BRA-11104,Violet Brenn,Eius tempora voluptatem sed velit.,4,Brazil,Guararema,-23.415,-46.035,78,1
2,DEU-5954,Tressa Palocz,Quisquam magnam dolor adipisci eius voluptatem.,8,Germany,Dillingen,48.5667,10.4667,7,0
1,DEU-5021,Dorothy Wenoa,Sed dolorem dolore amet.,7,Germany,Waiblingen,48.8303,9.3169,61,0
6,USA-18918,Flory Leonard,Porro non consectetur numquam sit.,6,United States,Girard,41.1666,-80.6963,1,0
6,USA-46,Ilse Juan,Amet neque quisquam neque quaerat magnam tempora numquam.,4,United States,Naval Academy,38.9859,-76.488,92,0
3,UKR-6937,Brietta Cloris,Dolorem amet quaerat etincidunt magnam quaerat quaerat.,6,Ukraine,Sievierodonetsk,48.95,38.4833,37,0
5,USA-8316,Kelly Burkle,Porro magnam adipisci est tempora est.,8,United States,St. Thomas,39.9239,-77.8063,35,0
7,ESP-2508,Starla Liva,Ipsum dolore ut tempora.,8,Spain,Gijón,43.5293,-5.6773,69,0
1,USA-817,Arlena Ailyn,Ipsum modi numquam neque.,5,United States,Clinton,40.1468,-88.9633,68,0
6,TUN-7111,Annabela Oneida,Voluptatem dolorem sit eius.,6,Tunisia,Gafsa,34.4204,8.78,87,0
2,POL-19170,Bobinette Ietta,Etincidunt neque non dolore.,9,Poland,Poznań,52.4,16.9167,17,0
6,USA-1404,Lenna Clarissa,Adipisci quiquia tempora voluptatem est quaerat.,8,United States,Fort Mitchell,39.0459,-84.5563,48,0
1,SRB-3271,Allyce Sinegold,Velit numquam quaerat etincidunt labore consectetur aliquam.,9,Serbia,Brus,43.3836,21.0336,91,0
6,DEU-13441,Nessie Laurianne,Est ut etincidunt quisquam adipisci quiquia.,7,Germany,Gerolzhofen,49.9,10.35,1,0
1,USA-12359,Judy Dreda,Est etincidunt non ipsum numquam labore sed.,8,United States,Little Falls,40.8762,-74.218,90,0
2,PHL-3401,Lizzie Kathie,Amet neque est etincidunt tempora aliquam.,3,Philippines,Catarman,12.4989,124.6377,12,0
5,AUT-4693,Imojean Cath,Quisquam neque consectetur sed quisquam amet.,5,Austria,Sankt Pölten,48.2,15.6167,52,0
8,SRB-8030,Allyce Paton,Aliquam adipisci neque non consectetur etincidunt consectetur neque.,5,Serbia,Malo Crniće,44.5603,21.2906,4,1
1,USA-14384,Edee Bollay,Labore magnam ipsum aliquam.,6,United States,Half Moon Bay,37.4688,-122.4383,77,0
5,GBR-11547,Ardenia Pearse,Adipisci quisquam sed velit sit etincidunt.,6,United Kingdom,Coventry,52.4081,-1.5106,54,0
3,SYR-9732,Shaine Bultman,Eius eius voluptatem quiquia aliquam.,6,Syria,Jayrūd,33.8072,36.7403,68,0
3,FRA-17697,Lucy Kristi,Quaerat porro velit adipisci non tempora dolor quiquia.,5,France,Bron,45.7394,4.9139,97,0
2,BRA-958,Lenna Damarra,Quiquia aliquam modi labore adipisci etincidunt.,6,Brazil,Morungaba,-22.88,-46.7917,76,0
7,USA-13061,Alyssa Chabot,Dolor eius quisquam dolore sed consectetur.,7,United States,Lenoir,35.9096,-81.5247,12,0
7,GBR-18521,Alia Carbo,Tempora modi quiquia non aliquam dolor.,7,United Kingdom,Shenley Church End,52.022,-0.788,17,0
2,POL-487,Carolina Hubert,Aliquam neque ipsum sit dolor sed.,7,Poland,Białogard,54.007,15.9875,51,0
5,USA-756,Jennica Moina,Amet ipsum adipisci velit non dolore porro etincidunt.,7,United States,Des Peres,38.5973,-90.448,81,0
6,CUB-11866,Kayla Phi,Ut quiquia tempora velit.,6,Cuba,Bahía Honda,22.9064,-83.1639,42,0
8,DEU-19650,Amelia Jeanne,Dolorem dolor aliquam quaerat velit quaerat labore.,5,Germany,Crailsheim,49.1347,10.0706,25,0
8,USA-10409,Mariann Magnolia,Magnam quiquia etincidunt sit non magnam dolorem.,8,United States,Roseville,42.5074,-82.9369,23,0
2,GBR-8883,Katuscha Olympium,Dolor ut non amet aliquam aliquam aliquam.,5,United Kingdom,Ruskington,53.0444,-0.3875,97,0
1,USA-3,Shaylyn Nadia,Numquam labore dolor etincidunt amet sed.,6,United States,Halfway,39.6163,-77.77,99,0
1,BGR-4739,Dorene Lutero,Dolore velit est etincidunt consectetur non.,3,Bulgaria,Peshtera,42.0322,24.3022,40,0
6,SYR-853,Sam Braun,Amet aliquam quiquia quiquia numquam.,6,Syria,Dar‘ā,32.625,36.105,8,0
8,DEU-3564,Charmaine Germann,Adipisci aliquam adipisci eius eius consectetur labore.,3,Germany,Oberasbach,49.4219,10.9583,55,1
4,HRV-7270,Genovera Ethban,Adipisci tempora velit tempora.,6,Croatia,Velika Gorica,45.7,16.0667,11,0
6,AUS-7761,Beatriz Taam,Sed modi tempora quiquia dolor adipisci dolore.,5,Australia,Bullsbrook,-31.663,116.03,61,0
7,USA-3874,Kathy Anselmi,Dolor quaerat quiquia sit quisquam sit.,5,United States,Fitchburg,42.9859,-89.4255,2,0
7,MEX-3529,Melanie Lindemann,Quaerat modi magnam amet dolore est.,7,Mexico,Valladolid,20.6894,-88.2017,9,0
2,UKR-18977,Kassey Hazlett,Sit velit dolorem consectetur sed magnam quaerat ut.,5,Ukraine,Zhashkiv,49.25,30.1,5,0
5,ALB-1108,Marline Gunn,Ipsum consectetur sed ut modi.,2,Albania,Sarandë,39.8833,20.0167,72,1
5,BRA-5155,Harmonia Vary,Magnam ut modi dolore est sed amet.,7,Brazil,Tucano,-10.9582,-38.7908,21,0
2,USA-15711,Kimberley Cassius,Dolorem labore quaerat dolor ut quaerat.,5,United States,Fairmont,39.4768,-80.1491,64,0
1,DEU-8638,Cathie Celestine,Etincidunt non velit eius magnam magnam sit.,3,Germany,Cologne,50.9422,6.9578,10,1
3,GBR-305,Marguerite Lory,Magnam modi dolore etincidunt magnam ut magnam.,9,United Kingdom,Potters Bar,51.698,-0.183,31,0
7,ITA-11553,Halette Olnee,Quisquam non consectetur adipisci.,7,Italy,Salerno,40.6806,14.7597,13,0
6,BRA-9105,Caressa Hoenack,Etincidunt aliquam sit velit sed consectetur porro.,9,Brazil,Guarujá,-23.9936,-46.2564,43,0
1,DEU-1297,Ginnie Kermit,Dolore eius dolore eius quisquam.,4,Germany,Gräfenhainichen,51.7292,12.4556,92,0
5,USA-1260,Elka Halsey,Non tempora dolore dolorem voluptatem consectetur.,7,United States,Beaufort,32.4597,-80.7235,92,0
1,POL-15336,Mary Goth,Numquam dolore voluptatem sit dolor eius.,9,Poland,Trzemeszno,52.5614,17.8231,76,0
1,AUT-13022,Katuscha Hilbert,Neque ipsum tempora voluptatem amet ipsum.,5,Austria,Mistelbach,48.5667,16.5667,8,0
6,USA-19669,Joelly Heisel,Quisquam velit dolore dolore sit est adipisci.,4,United States,Smithtown,40.8662,-73.2164,88,0
8,JPN-5009,Cristabel Terencio,Sed velit adipisci ipsum porro dolor adipisci.,5,Japan,Shinkai,35.8367,139.5803,30,0
2,USA-8240,Kirstin Jenness,Dolor est velit labore.,5,United States,Palmyra,40.0025,-75.036,46,0
5,USA-15022,Emma Macey,Eius dolore quaerat aliquam magnam ut numquam.,5,United States,Hacienda Heights,33.997,-117.9728,30,0
6,RUS-7235,Valera Garlinda,Numquam quisquam voluptatem modi velit tempora sed.,3,Russia,Kandalaksha,67.1569,32.4117,90,0
4,USA-8264,Codie Cherianne,Porro aliquam ut quiquia sed.,7,United States,Butler Township,41.0362,-75.9801,84,0
6,JPN-17968,Dagmar Stover,Est dolor numquam aliquam.,7,Japan,Kanazawa,36.5667,136.65,88,0
5,PRT-15729,Danny Hedve,Dolorem dolorem est dolore dolore numquam velit.,4,Portugal,Agualva,38.77,-9.2988,3,0
7,GBR-5641,Bobinette Giule,Consectetur tempora tempora aliquam.,4,United Kingdom,Oakham,52.6705,-0.7333,19,0
7,IND-8360,Tracey Quinn,Ipsum numquam quisquam tempora dolorem etincidunt.,9,India,Tiruvannāmalai,12.2604,79.1,18,0
3,GBR-10000,Jerry Ackerley,Numquam sit est adipisci consectetur neque dolor est.,4,United Kingdom,Llanelli,51.684,-4.163,73,1
2,MOZ-19019,Dotty Milde,Non dolorem modi ut sit.,4,Mozambique,Vilankulo,-22.0,35.3167,35,0
8,IRN-1811,Fanny Truc,Consectetur modi velit ut numquam quisquam.,4,Iran,‘Alavīcheh,33.0528,51.0825,71,1
2,POL-19306,Clementine Durware,Labore neque tempora quaerat quaerat velit ut.,5,Poland,Pabianice,51.6642,19.35,43,1
6,CHE-3678,Ronna Smitt,Neque sed consectetur sit porro modi porro.,7,Switzerland,Männedorf,47.2553,8.6917,16,0
2,USA-17790,Ana Carey,Labore aliquam eius porro.,6,United States,Dinuba,36.5453,-119.3987,43,0
5,CHN-3086,Kimberley Garrison,Porro dolorem non velit ipsum etincidunt labore.,5,China,Huanghua,38.371,117.3329,20,0
6,BGR-19065,Roslyn Rocray,Magnam tempora quisquam non porro ut.,7,Bulgaria,Kyustendil,42.2811,22.6889,48,0
5,IND-6268,Trixi Lutero,Eius aliquam labore magnam non numquam.,4,India,Etāwah,26.7855,79.015,40,0
5,ARG-7482,Cassandra Calhoun,Eius modi dolorem dolore.,9,Argentina,San Martín de los Andes,-40.1667,-71.35,18,0
6,TKM-13166,Aurore Reinke,Eius dolore quaerat sed ipsum.,6,Turkmenistan,Tejen,37.3786,60.496,97,0
4,BLR-14996,Jean Hurley,Velit sed est aliquam labore ut consectetur.,9,Belarus,Horki,54.2833,30.9833,45,0
3,MEX-671,Gusella Goldina,Labore ipsum velit tempora modi.,7,Mexico,San Francisco del Rincón,21.0228,-101.86,52,0
2,USA-9327,Larine Teryn,Tempora neque adipisci ipsum quiquia.,3,United States,Strongsville,41.3128,-81.8313,44,1
5,DEU-4207,Helsa Mintz,Eius adipisci sit tempora velit labore etincidunt voluptatem.,7,Germany,Großalmerode,51.2575,9.7844,27,0
5,MEX-18338,Delilah Alabaster,Est numquam quaerat dolorem sit dolorem eius.,7,Mexico,Ometepec,16.6833,-98.4167,7,0
6,VEN-630,Phylis Wyn,Neque adipisci modi labore dolore neque dolor.,5,Venezuela,San Cristóbal,7.7682,-72.2322,36,0
4,USA-6081,Zsa Zsa Fennessy,Etincidunt quisquam tempora eius consectetur.,7,United States,Middletown,41.5476,-72.6549,83,0
6,BRA-2805,Elora Garek,Quiquia voluptatem magnam modi ut quiquia.,8,Brazil,Mossoró,-5.19,-37.34,49,0
2,PRT-15988,Claresta Wu,Labore amet etincidunt velit quaerat ipsum.,4,Portugal,Amarante,41.2667,-8.0833,20,1
4,JPN-5296,Karolina Philoo,Dolor modi sit non.,7,Japan,Iruma,35.8358,139.3911,67,0
5,GBR-12121,Cherrita Hewitt,Sed porro quiquia porro.,6,United Kingdom,Market Drayton,52.9044,-2.4848,62,0
1,USA-14451,Juliane Creamer,Adipisci velit aliquam adipisci neque porro aliquam neque.,9,United States,Cherryville,35.3844,-81.3781,43,0
2,FRA-7788,Donetta Hashim,Non aliquam labore dolorem aliquam neque.,8,France,Vigneux-sur-Seine,48.7001,2.417,68,0
1,CAN-4133,Merci Merell,Non quisquam eius tempora quiquia porro dolorem.,7,Canada,Longueuil,45.5333,-73.5167,15,0
6,USA-17119,Babita Roarke,Porro tempora ipsum porro amet consectetur dolorem.,1,United States,Chester,42.9672,-71.2509,82,1
4,AUT-5233,Alie Tillford,Neque voluptatem numquam est.,4,Austria,Kitzbühel,47.4464,12.3919,5,0
4,USA-1345,Annaliese Rossner,Quiquia aliquam non eius est.,6,United States,Trinity,35.8756,-80.0093,29,0
8,USA-15978,Lorenza Ellord,Sit dolor quaerat voluptatem sed magnam.,8,United States,Minot,48.2375,-101.2781,1,0
1,JPN-14488,Daune Yam,Dolor tempora quiquia adipisci magnam voluptatem voluptatem.,3,Japan,Owariasahi,35.2167,137.0333,99,0
6,USA-8098,Kristan Wattenberg,Non ut tempora dolorem dolorem neque adipisci.,1,United States,Barstow,34.8661,-117.0472,72,1
5,USA-12889,Robinia Weide,Sit magnam non est amet non.,7,United States,Humboldt,42.7232,-94.2245,49,0
2,ROU-8740,Shell Vins,Ipsum labore sed tempora porro neque.,3,Romania,Târgu Frumos,47.2097,27.0131,40,1
4,CAN-14224,Berta Harned,Modi dolorem sed ipsum dolorem dolor dolor neque.,6,Canada,Blandford-Blenheim,43.2333,-80.6,50,0
3,BGR-12950,Joane Gillan,Labore velit consectetur quisquam tempora adipisci est.,5,Bulgaria,Vidin,43.9853,22.8764,33,0
2,BRA-339,Aili Hessler,Numquam neque voluptatem ipsum amet aliquam velit dolorem.,6,Brazil,Nazaré Paulista,-23.1808,-46.395,34,0
7,PRT-14953,Zsa Zsa Skurnik,Labore etincidunt voluptatem dolore.,6,Portugal,Marinha Grande,39.75,-8.9333,24,0
6,USA-4684,Tracey Miru,Eius adipisci etincidunt ut etincidunt.,4,United States,Kenedy,28.8176,-97.8518,59,0
7,MEX-12954,Priscilla Leary,Modi non adipisci amet dolore eius etincidunt voluptatem.,6,Mexico,Tlaquepaque,20.6167,-103.3167,95,0
4,GBR-5799,Mellicent Anastatius,Non dolor quaerat ipsum neque aliquam ipsum consectetur.,4,United Kingdom,Croxley Green,51.647,-0.445,68,1
6,USA-10651,Evita Fiann,Voluptatem est est ipsum sit modi modi dolor.,6,United States,Citrus Park,33.5304,-112.444,83,0
5,USA-8663,Dorthy Jammal,Quiquia aliquam dolorem numquam labore.,6,United States,San Diego Country Estates,33.0093,-116.7874,97,0
3,USA-17781,Gale Hamil,Tempora numquam ipsum porro amet etincidunt.,4,United States,Hackensack,40.889,-74.0461,54,1
6,USA-8842,Misha Whiffen,Dolor velit tempora sit est numquam quisquam.,6,United States,Exeter,36.294,-119.1459,39,0
1,RUS-5411,Asia Rooney,Neque quiquia consectetur est voluptatem.,5,Russia,Pskov,57.8167,28.3333,23,0
6,GRC-9440,Marylou Monaco,Etincidunt sed amet neque.,9,Greece,Kounoupidianá,35.536,24.076,5,0
8,SYR-8382,Gretal Allys,Tempora aliquam dolore voluptatem dolor etincidunt non amet.,6,Syria,At Tall,33.6103,36.3106,36,0
7,USA-13838,Jemie Orpah,Velit sed dolor dolor consectetur consectetur etincidunt aliquam.,6,United States,Senatobia,34.6081,-89.9762,47,0
1,CHN-641,Paola Deny,Adipisci labore ipsum labore porro quaerat tempora.,5,China,Wenlan,23.3689,103.3881,100,0
7,HUN-17832,Adriana Mullane,Aliquam aliquam amet magnam aliquam ut sit ut.,2,Hungary,Tura,47.6067,19.5967,55,1
6,USA-9008,Farrah Douglass,Labore modi dolor numquam eius adipisci tempora sit.,4,United States,Bayou Cane,29.6244,-90.751,69,0
2,AUS-17858,Viki Yoko,Ut labore dolore quaerat.,4,Australia,Bowral,-34.4792,150.4181,27,1
3,USA-7793,Fidelia Raseda,Ipsum etincidunt adipisci velit neque sit eius.,6,United States,Burlington,41.7598,-72.9589,95,0
5,AUT-14512,Cecile Hachmin,Sed quaerat voluptatem sit modi.,3,Austria,Liezen,47.5667,14.2333,69,0
2,JPN-10734,Ronna Japeth,Velit quisquam magnam etincidunt velit dolore velit eius.,6,Japan,Abiko,35.8642,140.0282,71,0
4,PAN-261,Goldie Gower,Dolore etincidunt est porro.,7,Panama,Gaigirgordub,9.55,-78.9667,65,0
8,GBR-416,Madeleine Callista,Ut non neque modi etincidunt.,5,United Kingdom,Walsall,52.58,-1.98,61,0
7,ESP-9908,Stacey Tacye,Magnam quisquam voluptatem ipsum porro.,5,Spain,Pamplona,42.8167,-1.65,46,0
5,MEX-6973,Nananne McLaughlin,Dolorem aliquam sit modi dolor consectetur labore non.,6,Mexico,Santiago Amoltepec,16.6167,-97.5,76,0
2,GBR-16016,Calla Brittani,Dolorem ipsum ut sit quisquam ipsum dolorem.,5,United Kingdom,Nuneaton,52.523,-1.468,10,0
6,IND-3676,Elka Isidore,Eius dolor sed ut.,2,India,Gangtok,27.33,88.62,53,0
7,UKR-8138,Robbi Dielu,Velit quiquia dolor labore sed amet magnam sit.,6,Ukraine,Lutsk,50.7478,25.3244,51,0
7,MEX-18826,Audrie Delacourt,Sed quisquam velit voluptatem.,6,Mexico,San José de Gracia,22.15,-102.4167,45,0
5,DEU-4867,Ruthe Dominy,Ut etincidunt sit tempora ut.,5,Germany,Tittmoning,48.0631,12.7669,87,0
1,AUS-19359,Allyce Ajay,Neque quaerat magnam ut eius quaerat adipisci consectetur.,4,Australia,Esperance,-33.8611,121.8919,75,0
4,HUN-14994,Lucy Tufts,Adipisci sit quisquam porro velit quiquia velit labore.,6,Hungary,Hajdúhadház,47.6833,21.6667,56,0
4,DEU-15679,Asia Talia,Etincidunt voluptatem amet dolore magnam non.,7,Germany,Löbau,51.0944,14.6667,43,0
1,NER-10248,Jasmina Trinetta,Aliquam sit quisquam non sit dolor non dolore.,7,Niger,Gaya,11.8878,3.4467,53,0
8,DEU-9734,Caryl Garrison,Quisquam modi labore eius velit etincidunt.,7,Germany,Wasungen,50.6667,10.3667,27,0
8,USA-2104,Yetty Juliet,Quiquia consectetur velit numquam labore.,8,United States,Johnson City,42.123,-75.9624,70,0
2,DEU-5711,Lacie Diogenes,Adipisci quisquam dolore porro.,7,Germany,Rutesheim,48.8097,8.945,81,0
5,KGZ-13584,Linzy Bettine,Adipisci est quisquam etincidunt porro voluptatem.,7,Kyrgyzstan,Kara-Köl,41.6283,72.6703,89,1
7,USA-12451,Amii Cristi,Labore sit sed dolor.,7,United States,Monroe,42.603,-89.6382,44,0
1,USA-14105,Gilda Dex,Velit ut aliquam dolore modi labore ipsum.,8,United States,Ada,40.7681,-83.8253,57,0
6,DEU-19058,Corene Aloise,Quaerat velit neque amet velit tempora.,4,Germany,Wassertrüdingen,49.0333,10.6,99,0
7,MAR-6224,Merle Gordon,Labore porro neque dolore dolorem etincidunt.,3,Morocco,Taroudannt,30.4711,-8.8778,96,1
5,FIN-3641,Jobi Secrest,Eius amet sit non sed.,7,Finland,Kokkola,63.8333,23.1333,51,0
1,USA-14288,Doro Angelis,Tempora eius etincidunt dolor ut quaerat.,6,United States,Bellevue,44.4593,-87.9554,5,0
6,USA-19940,Danny Iaverne,Sed quaerat amet eius non sed.,8,United States,Homestead,25.4665,-80.4472,8,0
1,PER-12272,Philis Nea,Magnam voluptatem magnam quisquam sit tempora dolor.,6,Peru,Soldado Bartra,-2.5161,-75.7666,7,0
7,RUS-19429,Quintina Adlare,Quisquam adipisci numquam labore consectetur porro quaerat adipisci.,2,Russia,Nazran,43.2167,44.7667,48,1
7,DEU-1271,Luci Janith,Ipsum voluptatem adipisci aliquam.,6,Germany,Marbach am Neckar,48.9406,9.2575,52,0
8,VNM-4371,Sashenka Brodench,Modi est magnam dolor ut.,7,Vietnam,Rạch Giá,10.0125,105.0808,25,0
7,LBR-9893,Elvira Francene,Dolore etincidunt amet etincidunt consectetur dolore sed dolorem.,2,Liberia,Bopolu,7.0667,-10.4875,25,0
8,PRY-4000,Dania Andrel,Modi sit porro tempora dolore.,6,Paraguay,Paraguarí,-25.62,-57.16,53,0
6,BLZ-16934,Karly Rurik,Sit eius quisquam consectetur ut ut consectetur sit.,5,Belize,Orange Walk,18.075,-88.5583,88,0
7,GBR-397,Di Deny,Labore etincidunt consectetur adipisci dolorem.,4,United Kingdom,Great Linford,52.068,-0.7637,64,0
5,DEU-9494,Coral Winthorpe,Tempora ipsum dolorem est dolorem quaerat eius.,3,Germany,Heilsbronn,49.3386,10.7908,13,1
8,NOR-6465,Jackie Hanshaw,Ut consectetur eius dolorem.,6,Norway,Kongsvinger,60.1912,11.9992,32,0
7,LVA-10909,Zondra Thar,Dolore ipsum aliquam dolorem numquam.,7,Latvia,Roja,57.5015,22.8088,72,0
8,CZE-12873,Agnese Lay,Quisquam quiquia non velit porro.,6,Czechia,Choceň,50.0016,16.2231,88,0
7,USA-17563,Marinna Cristi,Dolorem voluptatem est amet consectetur.,7,United States,Pleasant Grove,33.4936,-86.9782,41,0
1,VEN-18122,Fayre Codding,Velit est magnam quisquam quiquia velit.,8,Venezuela,Cúa,10.1667,-66.8833,21,0
8,UKR-11257,Dolli Oneida,Non etincidunt neque est quaerat sit amet dolore.,4,Ukraine,Nizhyn,51.05,31.9,7,0
8,USA-8111,Juliane Franza,Amet adipisci modi dolore aliquam.,2,United States,Old Greenwich,41.0253,-73.5691,41,1
2,USA-13530,Patricia Trace,Voluptatem ipsum dolore magnam quiquia etincidunt.,7,United States,Wyoming,39.2297,-84.4816,85,0
6,NLD-18941,Ottilie Baptlsta,Voluptatem magnam velit voluptatem dolor.,3,Netherlands,Oranjestad,17.4817,-62.9831,95,0
4,ROU-17076,Merle Fredi,Non aliquam sit neque modi etincidunt consectetur neque.,7,Romania,Cehu Silvaniei,47.412,23.18,3,0
1,FRA-7313,Penelopa Cordi,Quaerat non non eius sit tempora quaerat.,5,France,Aubervilliers,48.9131,2.3831,76,0
3,FRA-12364,Aeriela Ader,Tempora numquam sed non magnam.,6,France,Drancy,48.93,2.45,55,0
1,GBR-13180,Aurore Dowski,Dolorem sit dolor magnam.,7,United Kingdom,High Wycombe,51.6287,-0.7482,80,0
5,USA-3804,Liana Orlene,Labore ut voluptatem ipsum porro magnam.,2,United States,Cumberland,41.9703,-71.4198,63,0
1,JPN-19672,Laure Abernon,Magnam quisquam dolore quisquam modi eius etincidunt non.,5,Japan,Wakabadai,45.4,141.7,88,0
6,BRA-15780,Emmey Othilia,Est magnam tempora aliquam.,6,Brazil,Lajes,-27.8158,-50.3258,45,0
7,RUS-19462,Perry Kinnard,Quiquia ut ut quisquam amet ipsum.,4,Russia,Krasnoarmeysk,56.1,38.1333,91,0
7,USA-19731,Florie Chesna,Amet dolore porro sit numquam.,9,United States,Alliance,40.9107,-81.1189,39,0
2,CAN-17867,Katuscha Nikaniki,Non sed porro dolor.,7,Canada,Victoria,48.4283,-123.3647,35,0
4,CAN-15405,Katleen Fry,Non velit dolore labore magnam amet adipisci dolor.,3,Canada,Woolwich,43.5667,-80.4833,59,0
6,FRA-4292,Charissa Norvol,Dolore porro labore labore.,6,France,Châteauroux,46.8103,1.6911,31,0
7,CUB-19159,Krystle Berard,Quaerat modi quaerat sed quisquam etincidunt.,5,Cuba,San Cristóbal,22.7169,-83.0511,62,0
3,USA-13660,Beverley Remmer,Ut etincidunt dolor labore.,3,United States,Larkspur,37.9393,-122.5313,29,1
5,USA-3096,Tressa Mike,Consectetur numquam modi numquam.,7,United States,Miami Shores,25.867,-80.1779,99,0
2,USA-3789,Karena Lewes,Consectetur modi porro numquam etincidunt amet adipisci est.,9,United States,Paris,33.6688,-95.546,93,0
5,NAM-10003,Clarice Cassius,Quisquam adipisci dolorem neque.,8,Namibia,Eenhana,-17.4667,16.3333,62,0
2,CHE-7145,Tressa Taam,Dolor tempora aliquam eius.,6,Switzerland,Ecublens,46.5276,6.5605,70,0
5,EGY-8750,Celene Angelis,Sed aliquam dolore dolorem sit voluptatem dolor.,5,Egypt,As Sallūm,31.5525,25.1575,48,0
2,GBR-6887,Mignon Myrilla,Aliquam sed non aliquam numquam sit aliquam.,9,United Kingdom,Totnes,50.432,-3.684,48,0
6,CAN-7540,Paule Luhe,Quiquia consectetur dolor labore est ipsum.,7,Canada,Rawdon,46.05,-73.7167,55,0
